321|12/05/15|A|07|31|238||418.96|0.00|00257511
322|12/05/15|A|15|00|238||00104703100000111000|418.96|00257515
323|12/05/15|A|07|31|238||418.96|0.00|00257515
324|12/05/15|A|15|00|238||001047031000000941|335.16|00257520
325|12/05/15|A|07|31|238||335.16|0.00|00257520
326|12/05/15|A|15|00|238||00104703100000110800|418.96|00257525
327|12/05/15|A|07|31|238||418.96|0.00|00257525
328|12/05/15|A|15|00|238||00102103100000202000|419.00|00257545
329|12/05/15|A|07|31|238||419.00|0.00|00257545
330|12/05/15|A|15|00|238||00104703100000150100|251.38|00257567
331|12/05/15|A|07|31|238||251.38|0.00|00257567
332|12/05/15|A|15|00|238||001047031000001496|251.38|00257568
333|12/05/15|A|07|31|238||251.38|0.00|00257568
334|12/05/15|A|15|00|238||00104703100000085900|418.96|00257572
335|12/05/15|A|07|31|238||418.96|0.00|00257572
336|12/05/15|A|15|00|238||001047031000000930|335.50|00257585
337|12/05/15|A|07|31|238||335.50|0.00|00257585
338|12/05/15|A|15|00|238||00104703100000091200|335.16|00257591
339|12/05/15|A|07|31|238||335.16|0.00|00257591
340|12/05/15|A|15|00|238||00104703100000106400|335.16|00257604
341|12/05/15|A|07|31|238||335.16|0.00|00257604
342|12/05/15|A|15|00|238||00102103100000202100|418.96|00257611
343|12/05/15|A|07|31|238||418.96|0.00|00257611
344|12/05/15|A|15|00|238||00102103100000201900|418.96|00257612
345|12/05/15|A|07|31|238||418.96|0.00|00257612
346|12/05/15|A|15|00|238||00102103100000201600|418.96|00257614
347|12/05/15|A|07|31|238||418.96|0.00|00257614
348|12/05/15|A|15|00|238||00104701100000008100|564.50|00257628
349|12/05/15|A|07|31|238||564.50|0.00|00257628
350|12/05/15|A|15|00|238||00104703100000110700|335.16|00257631
351|12/05/15|A|07|31|238||335.16|0.00|00257631
352|12/05/15|A|15|00|238||00102103100000197900|251.38|00257635
353|12/05/15|A|07|31|238||251.38|0.00|00257635
354|12/05/15|A|15|00|238||00102103100000197600|251.38|00257636
355|12/05/15|A|07|31|238||251.38|0.00|00257636
356|12/05/15|A|15|00|238||001047031000000938|418.96|00257639
357|12/05/15|A|07|31|238||418.96|0.00|00257639
358|12/05/15|A|15|00|238||00104703100000094400|418.96|00257641
359|12/05/15|A|07|31|238||418.96|0.00|00257641
360|12/05/15|A|15|00|238||00104703100000094500|418.96|00257643
361|12/05/15|A|07|31|238||418.96|0.00|00257643
362|12/05/15|A|15|00|238||001047031000000942|418.96|00257644
363|12/05/15|A|07|31|238||418.96|0.00|00257644
364|12/05/15|A|15|00|238||001047031000000939|418.96|00257645
365|12/05/15|A|07|31|238||418.96|0.00|00257645
366|12/05/15|A|15|00|238||00102103100000198100|418.96|00257648
367|12/05/15|A|07|31|238||418.96|0.00|00257648
368|12/05/15|A|15|00|238||00104703100000190100|418.96|00257660
369|12/05/15|A|07|31|238||418.96|0.00|00257660
370|12/05/15|A|15|00|238||00104703100000085700|418.96|00257662
371|12/05/15|A|07|31|238||418.96|0.00|00257662
372|12/05/15|A|15|00|238||00104703100000193300|503.00|00257673
373|12/05/15|A|07|31|238||503.00|0.00|00257673
374|12/05/15|A|15|00|238||00104703100000129300|335.16|00257717
375|12/05/15|A|07|31|238||335.16|0.00|00257717
376|12/05/15|A|15|00|238||00104703100000129100|335.16|00257718
377|12/05/15|A|07|31|238||335.16|0.00|00257718
378|12/05/15|A|15|00|238||00104703100000129400|418.96|00257720
379|12/05/15|A|07|31|238||418.96|0.00|00257720
380|12/05/15|A|15|00|238||00104703100000129600|251.38|00257721
381|12/05/15|A|07|31|238||251.38|0.00|00257721
382|12/05/15|A|15|00|238||00102703100000179100|419.00|00257730
383|12/05/15|A|07|31|238||419.00|0.00|00257730
384|12/05/15|A|15|00|238||00102103100000178800|252.00|00257732
385|12/05/15|A|07|31|238||252.00|0.00|00257732
386|12/05/15|A|15|00|238||00102103100000198000|418.96|00257741
387|12/05/15|A|07|31|238||418.96|0.00|00257741
388|12/05/15|A|15|00|238||00104703100000158700|418.96|00257777
389|12/05/15|A|07|31|238||418.96|0.00|00257777
390|12/05/15|A|15|00|238||00104703100000107200|335.16|00257780
391|12/05/15|A|07|31|238||335.16|0.00|00257780
392|12/05/15|A|15|00|238||00104703100000107200|190.00|00257782
393|12/05/15|A|07|31|238||190.00|0.00|00257782
394|12/05/15|A|15|00|238||00104703100000191000|251.38|00257788
395|12/05/15|A|07|31|238||251.38|0.00|00257788
396|12/05/15|A|15|00|238||00104703100000188800|426.42|00257796
397|12/05/15|A|07|31|238||426.42|0.00|00257796
398|12/05/15|A|15|00|238||00102103100000201700|418.96|00257817
399|12/05/15|A|07|31|238||418.96|0.00|00257817
400|12/05/15|A|15|00|238||00104703100000156800|335.16|00257820
401|12/05/15|A|07|31|238||335.16|0.00|00257820
402|12/05/15|A|15|00|238||00104701100000008200|846.78|00257825
403|12/05/15|A|07|31|238||846.78|0.00|00257825
404|12/05/15|A|15|00|238||00104703100000116000|335.16|00257836
405|12/05/15|A|07|31|238||335.16|0.00|00257836
406|12/05/15|A|15|00|238||00104703100000116100|335.16|00257837
407|12/05/15|A|07|31|238||335.16|0.00|00257837
408|12/05/15|A|15|00|238||00102103100000201800|418.96|00257846
409|12/05/15|A|07|31|238||418.96|0.00|00257846
410|12/05/15|A|15|00|238||00104703100000191100|335.16|00257855
411|12/05/15|A|07|31|238||335.16|0.00|00257855
412|12/05/15|A|15|00|238||00104703100000190700|251.38|00257856
413|12/05/15|A|07|31|238||251.38|0.00|00257856
414|12/05/15|A|15|00|238||00102103100000199000|418.96|00257865
